19,0.0119852,-0.0861247,0.996212,-0.891619,0.338953,-0.300212,1.6033
20,0.000889952,-0.00638943,0.999979,-0.898901,0.311208,-0.308426,1.67113
21,-0.010223,0.0733857,0.997251,-0.905018,0.284871,-0.315897,1.73979
22,-0.0212746,0.152683,0.988046,-0.910137,0.259822,-0.322713,1.80918
23,-0.0321934,0.230989,0.972424,-0.914395,0.235945,-0.328955,1.87922
24,-0.0429083,0.307793,0.950485,-0.91791,0.213131,-0.334689,1.94983
25,-0.0533498,0.382598,0.922373,-0.920776,0.191279,-0.339976,2.02095
26,-0.0634501,0.454916,0.888271,-0.923075,0.170294,-0.344865,2.09251
27,-0.0731435,0.52428,0.848399,-0.924874,0.150092,-0.349401,2.16447
28,-0.0823671,0.590237,0.803017,-0.926228,0.130592,-0.353621,2.23677
29,-0.0910611,0.65236,0.752419,-0.927184,0.111721,-0.357559,2.30939
30,-0.0991688,0.710246,0.696934,-0.927781,0.0934112,-0.361244,2.38227
31,-0.106638,0.763517,0.636922,-0.928051,0.0755993,-0.3647,2.45538
32,-0.113419,0.811829,0.572774,-0.92802,0.058227,-0.367951,2.52871
33,-0.119469,0.854867,0.504906,-0.927711,0.0412397,-0.371015,2.60221
34,-0.124749,0.892352,0.433758,-0.92714,0.0245863,-0.373908,2.67587
35,-0.129224,0.92404,0.359793,-0.926321,0.0082183,-0.376647,2.74965
36,-0.132864,0.949726,0.283491,-0.925263,-0.00791,-0.379243,2.82355
37,-0.135647,0.969243,0.205348,-0.923975,-0.0238424,-0.381708,2.89753
38,-0.137554,0.982464,0.125871,-0.922461,-0.039621,-0.384052,2.97157
39,-0.138573,0.989303,0.0455761,-0.920721,-0.0552865,-0.386284,3.04566
40,-0.138697,0.989716,-0.0350143,-0.918757,-0.0708788,-0.38841,3.11978
41,-0.137925,0.983699,-0.115377,0.916563,0.086437,0.390438,3.08928
42,-0.136263,0.971293,-0.194991,0.914134,0.102,0.392371,3.01516
43,-0.133722,0.952578,-0.273338,0.911463,0.117607,0.394214,2.94107
44,-0.130317,0.927675,-0.34991,0.908537,0.133296,0.395971,2.86703
45,-0.126071,0.896746,-0.424209,0.905344,0.149108,0.397642,2.79306
46,-0.121011,0.859991,-0.495753,0.901866,0.165084,0.399231,2.71918
47,-0.11517,0.817651,-0.564077,0.898084,0.181266,0.400735,2.6454
48,-0.108587,0.769999,-0.628738,0.893973,0.197697,0.402154,2.57176
49,-0.101304,0.717345,-0.689314,0.889506,0.214424,0.403486,2.49827
50,-0.0933676,0.660031,-0.745414,0.884651,0.231494,0.404727,2.42497
51,-0.0848303,0.59843,-0.796672,0.879368,0.248958,0.40587,2.35188
52,-0.0757471,0.532941,-0.842755,0.873615,0.266872,0.40691,2.27903
53,-0.0661771,0.463989,-0.883365,0.86734,0.285292,0.407834,2.20645
54,-0.0561821,0.392024,-0.918238,0.860484,0.304281,0.408633,2.13419
55,-0.045827,0.317512,-0.947146,0.852976,0.323904,0.40929,2.06228
56,-0.0351783,0.240937,-0.969903,0.844737,0.344231,0.409786,1.99078
57,-0.0243035,0.162796,-0.98636,0.835671,0.365339,0.410099,1.91974
58,-0.0132651,0.0835994,-0.996411,0.825668,0.387305,0.410203,1.84921
59,-0.00170138,0.00393287,-0.999991,0.81458,0.410043,0.410274,1.77915
60,0,-1,-0,1,0,0,0
61,0,-1,-0,1,0,0,0
62,0,-1,-0,1,0,0,0
63,0,-1,-0,1,0,0,0
64,0,-1,-0,1,0,0,0
65,0,-1,-0,1,0,0,0
66,0,-1,-0,1,0,0,0
67,0,-1,-0,1,0,0,0
68,0,-1,-0,1,0,0,0
69,0,-1,-0,1,0,0,0
70,0,-1,-0,1,0,0,0
71,0,-1,-0,1,0,0,0
72,0,-1,-0,1,0,0,0
73,0,-1,-0,1,0,0,0
74,0,-1,-0,1,0,0,0
75,0,-1,-0,1,0,0,0
76,0,-1,-0,1,0,0,0
77,0,-1,-0,1,0,0,0
78,0,-1,-0,1,0,0,0
79,0,-1,-0,1,0,0,0
80,0,-1,-0,1,0,0,0
81,0,-1,-0,1,0,0,0
82,0,-1,-0,1,0,0,0
83,0,-1,-0,1,0,0,0
84,0,-1,-0,1,0,0,0
85,0,-1,-0,1,0,0,0
86,0,-1,-0,1,0,0,0
87,0,-1,-0,1,0,0,0
88,0,-1,-0,1,0,0,0
89,0,-1,-0,1,0,0,0
90,0,-1,-0,1,0,0,0
91,0,-1,-0,1,0,0,0
92,0,-1,-0,1,0,0,0
93,0,-1,-0,1,0,0,0
94,0,-1,-0,1,0,0,0
95,0,-1,-0,1,0,0,0
96,0,-1,-0,1,0,0,0
97,0,-1,-0,1,0,0,0
98,0,-1,-0,1,0,0,0
99,0,-1,-0,1,0,0,0
1,0,-1,-0,1,0,0,0
2,0.0872827,-0.992614,0.0842599,-0.591854,0.577347,0.562476,0.148996
3,0.176128,-0.970572,0.164222,-0.606802,0.576184,0.547543,0.297927
4,0.265118,-0.934225,0.238612,-0.621789,0.57424,0.532567,0.446729
5,0.352834,-0.884151,0.306244,-0.636834,0.571498,0.517525,0.595333
6,0.437876,-0.821145,0.36604,-0.651955,0.567938,0.502395,0.743674
7,0.518889,-0.746208,0.417046,-0.667166,0.563534,0.487153,0.891681
8,0.593711,-0.661305,0.458458,-0.683106,0.555197,0.47447,1.03517
9,0.643647,-0.5851,0.493333,-0.707109,0.483941,0.515557,1.09481
10,0.684709,-0.505355,0.525158,-0.722843,0.410201,0.556087,1.15351
11,0.717735,-0.421969,0.553894,-0.730505,0.338977,0.592838,1.2165
12,0.74254,-0.33591,0.579481,-0.731063,0.271034,0.626169,1.28361
13,0.75906,-0.248115,0.601886,-0.725467,0.206929,0.656413,1.35464
14,0.767336,-0.159471,0.6211,-0.714628,0.14706,0.683871,1.42943
15,0.767498,-0.0707945,0.637131,-0.699418,0.0916901,0.708807,1.50784
16,0.759741,0.0171782,0.649999,-0.680658,0.0409752,0.731454,1.58969
17,0.744301,0.103791,0.65973,-0.659122,-0.00502327,0.752019,1.6748
18,0.721429,0.18846,0.66635,-0.635532,-0.0463236,0.770684,1.76299
19,0.691379,0.27066,0.669879,-0.610554,-0.0830125,0.787612,1.85405
20,0.654394,0.349898,0.670328,-0.584793,-0.115237,0.802956,1.94772
21,0.610751,0.425624,0.667704,-0.558687,-0.143261,0.816912,2.04373
22,0.560821,0.497191,0.662028,-0.532437,-0.167454,0.829741,2.14169
23,0.505037,0.56398,0.653348,-0.506164,-0.188153,0.841663,2.2413
24,0.443881,0.625412,0.641739,-0.479946,-0.205652,0.852853,2.34227
25,0.377882,0.680956,0.627299,-0.453823,-0.220204,0.863455,2.44436
26,0.307609,0.730129,0.610154,-0.427811,-0.232018,0.873582,2.54734
27,0.233673,0.772506,0.59045,-0.401905,-0.241266,0.883325,2.65101
28,0.156711,0.80772,0.568358,-0.376089,-0.248084,0.892755,2.7552
29,0.077391,0.835464,0.544069,-0.350336,-0.252577,0.901925,2.85972
30,-0.00360149,0.855498,0.517794,-0.324612,-0.254818,0.910876,2.96442
31,-0.0855654,0.867649,0.489758,-0.298876,-0.25485,0.919633,3.06914
32,-0.167792,0.871812,0.460206,0.273084,0.252691,-0.928209,3.10947
33,-0.249569,0.86795,0.429394,0.24719,0.248328,-0.936606,3.00518
34,-0.330189,0.856096,0.397586,0.221145,0.241724,-0.944809,2.90134
35,-0.408955,0.836353,0.36506,0.1949,0.232816,-0.952791,2.79813
36,-0.485186,0.808892,0.332097,0.168405,0.221511,-0.960507,2.69571
37,-0.558221,0.77395,0.298982,0.141611,0.20769,-0.96789,2.59427
38,-0.62743,0.73183,0.266001,0.114473,0.191206,-0.974852,2.49402
39,-0.692213,0.682895,0.23344,0.0869505,0.171881,-0.981273,2.39518
40,-0.752011,0.62757,0.201581,0.0590096,0.149509,-0.986998,2.298
41,-0.806306,0.566332,0.1707,0.0306293,0.123857,-0.991827,2.20277
42,-0.854628,0.499712,0.141063,0.00180561,0.0946667,-0.995507,2.10979
43,-0.89656,0.428284,0.112928,-0.0274407,0.06166,-0.99772,2.01943
44,-0.931738,0.352668,0.0865369,-0.0570547,0.0245513,-0.998069,1.93209
45,-0.959859,0.273518,0.0621191,-0.0869346,-0.0169373,-0.99607,1.84822
46,-0.980679,0.191517,0.0398858,-0.116917,-0.0630502,-0.991138,1.76835
47,-0.994017,0.107375,0.0200293,-0.146758,-0.113963,-0.982586,1.69305
48,-0.999758,0.0218196,0.00272165,-0.176117,-0.169732,-0.969626,1.62295
49,-0.997853,-0.0644088,-0.0118872,-0.204538,-0.230237,-0.951396,1.55876
50,-0.988317,-0.150565,-0.0236706,-0.231441,-0.295113,-0.927008,1.50121
51,-0.971232,-0.235902,-0.0325264,-0.256124,-0.36368,-0.895621,1.45107
52,-0.946747,-0.319683,-0.0383776,-0.277791,-0.434901,-0.856559,1.4091
53,-0.915072,-0.401182,-0.0411733,-0.295603,-0.507375,-0.809437,1.37598
54,-0.87685,-0.478978,-0.0414033,-0.295136,-0.558311,-0.77536,1.32532
55,-0.832356,-0.552711,-0.0411642,-0.283078,-0.595937,-0.751482,1.25941
56,-0.781684,-0.622342,-0.040743,-0.269338,-0.635542,-0.723563,1.19562
57,-0.725211,-0.687355,-0.040143,-0.253649,-0.677066,-0.690829,1.13435
58,-0.663356,-0.747268,-0.0393687,-0.235696,-0.720269,-0.652427,1.07606
59,-0.596577,-0.801636,-0.0384258,-0.215139,-0.764693,-0.607421,1.02126
60,-0.525369,-0.850055,-0.0373213,-0.191646,-0.809581,-0.554842,0.97055
61,-0.450262,-0.892168,-0.0360634,-0.164925,-0.853801,-0.493786,0.924627
62,-0.371811,-0.927661,-0.0346613,-0.134795,-0.895779,-0.423568,0.884244
63,-0.290599,-0.956271,-0.0331256,-0.101267,-0.933515,-0.34394,0.850203
64,-0.207229,-0.977786,-0.0314676,-0.0646362,-0.964689,-0.255339,0.8233
65,-0.122319,-0.992046,-0.0296995,-0.0255466,-0.986934,-0.159088,0.804264
66,-0.0364984,-0.998946,-0.0278345,0.015001,-0.998235,-0.0574702,0.79367
67,0.0495955,-0.998434,-0.0258865,0.0557402,-0.997364,0.0464511,0.791865
68,0.135324,-0.990514,-0.0238697,0.0953162,-0.984196,0.149239,0.798918
69,0.220052,-0.975245,-0.0217993,0.132502,-0.959751,0.247632,0.814605
70,0.30315,-0.952739,-0.0196906,0.166375,-0.92595,0.339022,0.838449
71,0.384002,-0.923165,-0.0175592,0.196402,-0.885194,0.421731,0.869784
72,0.462009,-0.886741,-0.0154208,0.222426,-0.839927,0.495025,0.907839
73,0.53659,-0.843738,-0.0132915,0.244577,-0.792315,0.558944,0.951812
74,0.607194,-0.794475,-0.011187,0.263176,-0.74409,0.614059,1.00093
75,0.673296,-0.739316,-0.0091228,0.278632,-0.696512,0.661237,1.05447
76,0.734407,-0.678672,-0.00711435,0.291379,-0.650428,0.701457,1.1118
77,0.790072,-0.612992,-0.00517651,0.301832,-0.606347,0.73569,1.17236
78,0.839879,-0.542764,-0.00332366,0.310363,-0.564534,0.764838,1.23568
79,0.883458,-0.468507,-0.00156956,0.317294,-0.52508,0.789694,1.30136
80,0.920487,-0.390774,7.2775e-05,0.322896,-0.487964,0.810943,1.36905
81,0.950689,-0.310141,0.00159115,0.327397,-0.453096,0.829166,1.43848
82,0.973842,-0.227206,0.00297431,0.330984,-0.420343,0.844844,1.5094
83,0.989774,-0.142584,0.00421196,0.333809,-0.389555,0.858382,1.58161
84,0.998366,-0.0569025,0.00529492,0.335998,-0.360573,0.870111,1.65493
85,0.999554,0.0292019,0.00621515,0.337654,-0.333243,0.880306,1.72923
86,0.993331,0.115091,0.0069658,0.33886,-0.307413,0.889197,1.80438
87,0.979741,0.200128,0.0075413,0.339685,-0.282943,0.896971,1.88028
88,0.958886,0.283681,0.00793736,0.340186,-0.259701,0.903786,1.95683
89,0.93092,0.365131,0.00815104,0.340409,-0.237567,0.909771,2.03396
90,0.896052,0.443874,0.00818074,0.340393,-0.216429,0.915036,2.11161
91,0.854539,0.519325,0.00802622,0.340169,-0.196185,0.919672,2.1897
92,0.80669,0.590925,0.00768861,0.339764,-0.176744,0.923754,2.26819
93,0.752859,0.658143,0.00717042,0.339199,-0.158019,0.927348,2.34704
94,0.693446,0.72048,0.00647546,0.338492,-0.139933,0.930506,2.42621
95,0.628892,0.777473,0.00560889,0.337659,-0.122413,0.933274,2.50565
96,0.559675,0.8287,0.00457712,0.336712,-0.105393,0.935691,2.58534
97,0.486309,0.87378,0.00338779,0.335661,-0.0888107,0.937787,2.66525
1,0,-1,-0,1,0,0,0
2,0.00151239,-0.996305,0.0858771,-0.70711,0.706876,-0.0179648,0.121615
3,0.00596746,-0.98525,0.171018,-0.707086,0.706198,-0.0362362,0.243188
4,0.0133263,-0.96693,0.254693,-0.707035,0.705071,-0.0545535,0.364679
5,0.0235251,-0.941502,0.336184,-0.706956,0.703487,-0.0729395,0.486045
6,0.0364755,-0.909184,0.414794,-0.706845,0.701436,-0.091417,0.607244
7,0.0520652,-0.870251,0.489849,-0.706702,0.698907,-0.110009,0.728234
8,0.070159,-0.825037,0.560706,-0.706521,0.695883,-0.128739,0.848968
9,0.0906001,-0.773929,0.626758,-0.7063,0.692348,-0.147631,0.9694
10,0.0993726,-0.719235,0.687623,-0.723292,0.669576,-0.168869,1.05749
11,0.0915839,-0.662033,0.743858,-0.75667,0.625294,-0.190937,1.10956
12,0.0831273,-0.600542,0.795261,-0.78499,0.582616,-0.210594,1.16443
13,0.074123,-0.53515,0.841499,-0.808918,0.541876,-0.228083,1.22184
14,0.0646283,-0.466285,0.882271,-0.829119,0.503182,-0.243657,1.28144
15,0.0547032,-0.394392,0.917313,-0.846171,0.466543,-0.25755,1.34293
16,0.0444105,-0.319939,0.946397,-0.860564,0.431905,-0.269975,1.40606
17,0.0338149,-0.243411,0.969334,-0.872715,0.399174,-0.281121,1.47062
18,0.0229836,-0.165303,0.985975,-0.88297,0.368232,-0.291152,1.53642
19,0.0119852,-0.0861247,0.996212,-0.891619,0.338953,-0.300212,1.6033
20,0.000889952,-0.00638943,0.999979,-0.898901,0.311208,-0.308426,1.67113
21,-0.010223,0.0733857,0.997251,-0.905018,0.284871,-0.315897,1.73979
22,-0.0212746,0.152683,0.988046,-0.910137,0.259822,-0.322713,1.80918
23,-0.0321934,0.230989,0.972424,-0.914395,0.235945,-0.328955,1.87922
24,-0.0429083,0.307793,0.950485,-0.91791,0.213131,-0.334689,1.94983
25,-0.0533498,0.382598,0.922373,-0.920776,0.191279,-0.339976,2.02095
26,-0.0634501,0.454916,0.888271,-0.923075,0.170294,-0.344865,2.09251
27,-0.0731435,0.52428,0.848399,-0.924874,0.150092,-0.349401,2.16447
28,-0.0823671,0.590237,0.803017,-0.926228,0.130592,-0.353621,2.23677
29,-0.0910611,0.65236,0.752419,-0.927184,0.111721,-0.357559,2.30939
30,-0.0991688,0.710246,0.696934,-0.927781,0.0934112,-0.361244,2.38227
31,-0.106638,0.763517,0.636922,-0.928051,0.0755993,-0.3647,2.45538
32,-0.113419,0.811829,0.572774,-0.92802,0.058227,-0.367951,2.52871
33,-0.119469,0.854867,0.504906,-0.927711,0.0412397,-0.371015,2.60221
34,-0.124749,0.892352,0.433758,-0.92714,0.0245863,-0.373908,2.67587
1,0,-1,-0,1,0,0,0
2,0.0444374,-0.995381,0.0850946,-0.674998,0.666576,0.316313,0.12902
3,0.0913673,-0.981574,0.167825,-0.683605,0.665764,0.29907,0.257993
4,0.1403,-0.95872,0.247331,-0.692217,0.664409,0.281773,0.386868
5,0.190725,-0.927057,0.322784,-0.700845,0.662503,0.264399,0.515599
6,0.242116,-0.886914,0.393399,-0.709495,0.660034,0.246925,0.644134
7,0.293938,-0.838708,0.458442,-0.718177,0.656986,0.229328,0.772425
8,0.345649,-0.782939,0.517235,-0.726898,0.653339,0.211582,0.900417
9,0.384909,-0.72619,0.569642,-0.752454,0.624921,0.208056,0.98754
10,0.405434,-0.67308,0.618536,-0.795338,0.563452,0.223516,1.02276
11,0.421578,-0.617058,0.664463,-0.831949,0.500569,0.239355,1.05983
12,0.433095,-0.558727,0.707286,-0.862472,0.436825,0.255588,1.0988
13,0.439701,-0.498798,0.746903,-0.887172,0.372541,0.272286,1.13952
14,0.441157,-0.438051,0.783257,-0.906281,0.307974,0.289492,1.1819
15,0.437291,-0.377335,0.81633,-0.920002,0.243347,0.30721,1.22586
16,0.428009,-0.317556,0.846148,-0.928503,0.178868,0.325404,1.27134
17,0.413319,-0.259664,0.872778,-0.931933,0.11475,0.343996,1.31834
18,0.393351,-0.204635,0.896325,-0.930432,0.0512197,0.362868,1.36684
19,0.368372,-0.153442,0.916928,-0.924147,-0.0114737,0.381865,1.41686
20,0.338796,-0.107022,0.934753,-0.913248,-0.0730631,0.4008,1.46839
21,0.305191,-0.0662447,0.949984,-0.897936,-0.133271,0.419464,1.52142
22,0.268268,-0.0318735,0.962817,-0.878452,-0.191819,0.437639,1.57591
23,0.228868,-0.00453769,0.973447,-0.855075,-0.248447,0.455104,1.63178
24,0.187939,0.0152933,0.982062,-0.828121,-0.302921,0.471651,1.68894
25,0.146504,0.0273255,0.988833,-0.797927,-0.355047,0.487088,1.74722
26,0.10563,0.0314478,0.993908,-0.764846,-0.404676,0.501246,1.80641
27,0.0663962,0.0277312,0.997408,-0.729233,-0.451707,0.513984,1.86626
28,0.0298631,0.0164224,0.999419,-0.691433,-0.496085,0.525186,1.92647
29,-0.00298636,-0.00203203,0.999993,-0.651782,-0.53779,0.534754,1.98673
30,-0.0336561,-0.0240269,0.999145,-0.611558,-0.576186,0.542223,2.04994
31,-0.0633028,-0.0472871,0.996873,-0.57175,-0.61095,0.547578,2.11777
32,-0.0918289,-0.071737,0.993187,-0.532664,-0.642321,0.551083,2.1898
33,-0.119141,-0.0972966,0.988099,-0.494523,-0.670564,0.552984,2.26562
34,-0.145149,-0.123882,0.981624,-0.457478,-0.695951,0.553504,2.34486
35,-0.169768,-0.151406,0.973784,-0.421621,-0.71875,0.552842,2.42717
36,-0.192917,-0.179778,0.964605,-0.386997,-0.739217,0.551172,2.51225
37,-0.214521,-0.208906,0.954117,-0.353616,-0.757593,0.548643,2.59982
38,-0.234508,-0.238693,0.942354,-0.321456,-0.774097,0.54538,2.68963
39,-0.252813,-0.269043,0.929356,-0.290479,-0.78893,0.54149,2.78146
40,-0.269375,-0.299855,0.915163,-0.260631,-0.80227,0.53706,2.8751
41,-0.284142,-0.331028,0.899824,-0.231847,-0.814279,0.532162,2.97037
42,-0.297063,-0.362462,0.883388,-0.204056,-0.825099,0.526852,3.06711
43,-0.308097,-0.394051,0.86591,0.177182,0.834855,-0.521175,3.118
44,-0.317208,-0.425693,0.847446,0.151147,0.843659,-0.515164,3.01873
45,-0.324365,-0.457284,0.828057,0.12587,0.851607,-0.508845,2.91838
46,-0.329546,-0.488721,0.807807,0.10127,0.858783,-0.50223,2.81705
47,-0.332732,-0.519899,0.786762,0.0772643,0.865263,-0.495328,2.71485
